Quality Attribute, Design Principle,Primary Metric,Secondary Metric, Teriary Metric, Project Level ValueAttribute_TestsTest,Attribute,SecondaryMetrics,MethodVisitorTest,MethodTest,ButtonHandler,generateCSV,DesignPrincipals,MethodVisitor,PrimaryMetrics,AttributeTest,MainTest,ClassTest,JDTree,TestJDTree,StatementVisitor,Activator,GenerateStyles,Calculator,MurgePulledValues,PerformanceTest,StatementTest,calculateValues,DeclarationVisitor,TertiaryMetrics,DeclarationVisitorTest,MetricClasses,AttributeVisitorTest,QualityAttributes,test,Statement,ClassMetrics,ClassMetricsTest,Method,CAMValues,PulledValuesTest,PulledValues,GenerateHTML,TestHandler,NodeType,StatementVisitorTest,AttributeVisitor,Class,CommentVisitor,ASTUtility,

Effectiveness,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.204444444444446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,Abstraction,,,,,51.022222222222226,65.02222222222223,62.022222222222226,52.022222222222226,82.02222222222223,48.022222222222226,134.02222222222224,69.02222222222223,50.022222222222226,128.02222222222224,64.02222222222223,48.022222222222226,66.02222222222223,52.022222222222226,50.022222222222226,67.02222222222223,52.022222222222226,45.022222222222226,53.022222222222226,121.09239766081872,55.022222222222226,56.022222222222226,51.022222222222226,49.022222222222226,95.02222222222223,52.022222222222226,47.022222222222226,54.022222222222226,66.02222222222223,45.022222222222226,69.02222222222223,49.022222222222226,55.022222222222226,94.02222222222223,73.02222222222223,80.02222222222223,134.02222222222224,83.02222222222223,46.022222222222226,45.022222222222226,64.02222222222223,50.022222222222226,77.02222222222223,48.022222222222226,57.022222222222226,
,,Average Number of Ancestors (ANA),,,,2.0,20.0,17.0,3.0,33.0,3.0,87.0,22.0,5.0,83.0,15.0,3.0,21.0,7.0,5.0,22.0,3.0,0.0,8.0,74.0,4.0,7.0,4.0,4.0,48.0,3.0,2.0,5.0,19.0,0.0,22.0,2.0,2.0,49.0,24.0,31.0,87.0,38.0,1.0,0.0,15.0,5.0,32.0,3.0,10.0,
,,Fail Safe Defaults (FSD),,,,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0350877192982457,3.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,
,,,Readability of Classified Attributes (RCA),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03508771929824561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,Classified Instance Data Accessbility (CIDA),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,Classified Class Data Accessibility (CCDA),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,Classified Attributes Inheritance (CAI),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,Reduce Attack Surface (RAS),,,,47.022222222222226,45.022222222222226,45.022222222222226,47.022222222222226,47.022222222222226,45.022222222222226,46.022222222222226,46.022222222222226,45.022222222222226,45.022222222222226,47.022222222222226,45.022222222222226,45.022222222222226,45.022222222222226,45.022222222222226,45.022222222222226,47.022222222222226,45.022222222222226,45.022222222222226,46.05730994152047,48.022222222222226,47.022222222222226,46.022222222222226,45.022222222222226,46.022222222222226,47.022222222222226,45.022222222222226,47.022222222222226,46.022222222222226,45.022222222222226,46.022222222222226,46.022222222222226,49.022222222222226,45.022222222222226,47.022222222222226,47.022222222222226,46.022222222222226,45.022222222222226,45.022222222222226,45.022222222222226,47.022222222222226,45.022222222222226,45.022222222222226,45.022222222222226,46.022222222222226,
,,,Readability of Classified Attributes (RCA),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03508771929824561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,Classified Instance Data Accessbility (CIDA),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,Classified Class Data Accessibility (CCDA),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,Classified Attributes Inheritance (CAI),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,Readability of Classifed Methods (RCM),,,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,
,,,,Classified Operation Accessiblity (COA),,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
,,,,Classified Methods Extensiblity (CME),,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
,,,,Classified Methods Inheritance  (CMI),,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
,,,Readability of Critical Classes (RCC),,45.022222222222226,
,,,,Reflection Package Boolean (RPB),0.0,
,,,,Composite-Part Critical Classes (CPCC),0.0,
,,,,Critical Classes Extensibility (CCE),45.0,
,,,,Critical Design Proportion (CDP),0.022222222222222223,
,,,,Critical Superclasses Proportion (CSP),0.0,

,Compoisiton,,,,,11.0,22.0,95.0,19.0,143.0,36.0,871.0,121.0,44.0,389.0,87.0,19.0,239.0,22.0,58.0,111.0,3.0,0.0,8.0,449.0,79.0,43.0,14.0,32.0,197.0,19.0,8.0,35.0,103.0,0.0,33.0,17.0,34.0,88.0,70.0,721.0,396.0,666.0,7.0,0.0,124.0,48.0,67.0,9.0,42.0,
,,Measure Of Aggregation (MOA),,,,11.0,22.0,95.0,19.0,143.0,36.0,871.0,121.0,44.0,389.0,87.0,19.0,239.0,22.0,58.0,111.0,3.0,0.0,8.0,449.0,79.0,43.0,14.0,32.0,197.0,19.0,8.0,35.0,103.0,0.0,33.0,17.0,34.0,88.0,70.0,721.0,396.0,666.0,7.0,0.0,124.0,48.0,67.0,9.0,42.0,

,Encapsulation,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,
,,Critical Element Ratio (CER),,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,
,,Data Access Metric (DAM),,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,
,,Data Access Metric (DAM),,,,46.0,53.0,49.5,46.0,46.0,45.0,46.0,52.59090909090909,54.0,49.61904761904762,46.0,45.0,45.0,57.5,45.0,70.0,51.0,45.0,50.42857142857143,100.65785622968747,47.0,46.0,45.5,52.5,52.07469696969697,46.0,45.0,46.0,50.31578947368421,45.0,54.388888888888886,46.0,48.0,50.0,78.65384615384616,45.064516129032256,49.486962365591395,45.0,45.0,45.0,46.0,57.0,51.72727272727273,56.0,47.166666666666664,
,,,Writability Of Classified Methods (WCM),,,1.0,8.0,4.5,1.0,1.0,0.0,1.0,7.590909090909091,9.0,4.619047619047619,1.0,0.0,0.0,12.5,0.0,25.0,4.0,0.0,5.428571428571429,55.62276851038923,1.0,1.0,0.5,7.5,7.07469696969697,1.0,0.0,1.0,5.315789473684211,0.0,9.38888888888889,0.0,1.0,5.0,32.65384615384615,0.06451612903225806,4.486962365591397,0.0,0.0,0.0,1.0,12.0,6.7272727272727275,11.0,2.1666666666666665,
,,,,Classified Attributes Interaction Weight (CAIW),,0.0,8.0,4.5,0.0,0.0,0.0,0.0,6.090909090909091,9.0,4.619047619047619,0.0,0.0,0.0,12.5,0.0,25.0,4.0,0.0,5.428571428571429,4.607843137254902,0.0,0.0,0.0,7.5,5.48,0.0,0.0,0.0,3.0,0.0,4.777777777777778,0.0,0.0,5.0,32.0,0.0,3.033333333333333,0.0,0.0,0.0,0.0,12.0,6.7272727272727275,11.0,0.0,
,,,,Classified Methods Weight (CMW),,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,1.0,1.0,0.5,0.0,0.4583333333333333,1.0,0.0,1.0,0.3157894736842105,0.0,0.1111111111111111,0.0,1.0,0.0,0.15384615384615385,0.06451612903225806,0.5161290322580645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,
,,,,Classified Writing Methods Proportion (CWMP),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,Uncalled Classified Accessor Method (UCAM),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,1.1363636363636365,0.0,0.0,0.0,2.0,0.0,4.5,0.0,0.0,0.0,0.5,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
,,,Writability via Critical Classes (WCC),,45.0,
,,,,Critical Classes Coupling (CCC),0.0,
,,,,Critical Serialized Classes Proportion (CSCP),0.0,
,,,,Critical Superclasses Inheritance (CSI),0.0,
,,,,Unused Critical Accessor Class (UCAC),45.0,
,,Isolation (ISO),,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
,,,Writability Of Classified Methods (WCM),,,1.0,8.0,4.5,1.0,1.0,0.0,1.0,7.590909090909091,9.0,4.619047619047619,1.0,0.0,0.0,12.5,0.0,25.0,4.0,0.0,5.428571428571429,55.62276851038923,1.0,1.0,0.5,7.5,7.07469696969697,1.0,0.0,1.0,5.315789473684211,0.0,9.38888888888889,0.0,1.0,5.0,32.65384615384615,0.06451612903225806,4.486962365591397,0.0,0.0,0.0,1.0,12.0,6.7272727272727275,11.0,2.1666666666666665,
,,,,Classified Attributes Interaction Weight (CAIW),,0.0,8.0,4.5,0.0,0.0,0.0,0.0,6.090909090909091,9.0,4.619047619047619,0.0,0.0,0.0,12.5,0.0,25.0,4.0,0.0,5.428571428571429,4.607843137254902,0.0,0.0,0.0,7.5,5.48,0.0,0.0,0.0,3.0,0.0,4.777777777777778,0.0,0.0,5.0,32.0,0.0,3.033333333333333,0.0,0.0,0.0,0.0,12.0,6.7272727272727275,11.0,0.0,
,,,,Classified Methods Weight (CMW),,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,1.0,1.0,0.5,0.0,0.4583333333333333,1.0,0.0,1.0,0.3157894736842105,0.0,0.1111111111111111,0.0,1.0,0.0,0.15384615384615385,0.06451612903225806,0.5161290322580645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,
,,,,Classified Writing Methods Proportion (CWMP),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,Uncalled Classified Accessor Method (UCAM),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,1.1363636363636365,0.0,0.0,0.0,2.0,0.0,4.5,0.0,0.0,0.0,0.5,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
,,,Writability via Critical Classes (WCC),,45.0,
,,,,Critical Classes Coupling (CCC),0.0,
,,,,Critical Serialized Classes Proportion (CSCP),0.0,
,,,,Critical Superclasses Inheritance (CSI),0.0,
,,,,Unused Critical Accessor Class (UCAC),45.0,
,,,Readability of Critical Classes (RCC),,45.022222222222226,
,,,,Reflection Package Boolean (RPB),0.0,
,,,,Composite-Part Critical Classes (CPCC),0.0,
,,,,Critical Classes Extensibility (CCE),45.0,
,,,,Critical Design Proportion (CDP),0.022222222222222223,
,,,,Critical Superclasses Proportion (CSP),0.0,
,,Least Commom Mechanism (LCM),,,,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,
,,,Writability via Critical Classes (WCC),,45.0,
,,,,Critical Classes Coupling (CCC),0.0,
,,,,Critical Serialized Classes Proportion (CSCP),0.0,
,,,,Critical Superclasses Inheritance (CSI),0.0,
,,,,Unused Critical Accessor Class (UCAC),45.0,
,,,Readability of Critical Classes (RCC),,45.022222222222226,
,,,,Reflection Package Boolean (RPB),0.0,
,,,,Composite-Part Critical Classes (CPCC),0.0,
,,,,Critical Classes Extensibility (CCE),45.0,
,,,,Critical Design Proportion (CDP),0.022222222222222223,
,,,,Critical Superclasses Proportion (CSP),0.0,

,Inheritance,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,,Measure Of Functional Abtraction (MFA),,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,

,Polymorphism,,,,,3.0,21.0,18.0,4.0,34.0,3.0,88.0,23.0,6.0,84.0,16.0,2.0,21.0,7.0,5.0,19.0,4.0,1.0,9.0,68.0,5.0,8.0,5.0,5.0,49.0,4.0,2.0,6.0,20.0,1.0,19.0,2.0,2.0,48.0,14.0,31.0,63.0,36.0,1.0,0.0,16.0,6.0,31.0,4.0,6.0,
,,Number Of Polymorphic Methods (NOP),,,,3.0,21.0,18.0,4.0,34.0,3.0,88.0,23.0,6.0,84.0,16.0,2.0,21.0,7.0,5.0,19.0,4.0,1.0,9.0,68.0,5.0,8.0,5.0,5.0,49.0,4.0,2.0,6.0,20.0,1.0,19.0,2.0,2.0,48.0,14.0,31.0,63.0,36.0,1.0,0.0,16.0,6.0,31.0,4.0,6.0,


Extendability,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,Abstraction,,,,,51.022222222222226,65.02222222222223,62.022222222222226,52.022222222222226,82.02222222222223,48.022222222222226,134.02222222222224,69.02222222222223,50.022222222222226,128.02222222222224,64.02222222222223,48.022222222222226,66.02222222222223,52.022222222222226,50.022222222222226,67.02222222222223,52.022222222222226,45.022222222222226,53.022222222222226,121.09239766081872,55.022222222222226,56.022222222222226,51.022222222222226,49.022222222222226,95.02222222222223,52.022222222222226,47.022222222222226,54.022222222222226,66.02222222222223,45.022222222222226,69.02222222222223,49.022222222222226,55.022222222222226,94.02222222222223,73.02222222222223,80.02222222222223,134.02222222222224,83.02222222222223,46.022222222222226,45.022222222222226,64.02222222222223,50.022222222222226,77.02222222222223,48.022222222222226,57.022222222222226,
,,Average Number of Ancestors (ANA),,,,2.0,20.0,17.0,3.0,33.0,3.0,87.0,22.0,5.0,83.0,15.0,3.0,21.0,7.0,5.0,22.0,3.0,0.0,8.0,74.0,4.0,7.0,4.0,4.0,48.0,3.0,2.0,5.0,19.0,0.0,22.0,2.0,2.0,49.0,24.0,31.0,87.0,38.0,1.0,0.0,15.0,5.0,32.0,3.0,10.0,
,,Fail Safe Defaults (FSD),,,,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0350877192982457,3.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,
,,,Readability of Classified Attributes (RCA),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03508771929824561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
